"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/beos/XStringList.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/beos/constants.h.xml,__GNUPLCONSTANTS_H__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/bf_test.c.xml,HAVE_CONFIG_H;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/binary.c.xml,lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/binary.h.xml,GNUPLOT_BINARY_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/bitmap.c.xml,BITMAPDEBUG;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/bitmap.h.xml,GNUPLOT_BITMAP_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/breaders.c.xml,HAVE_GD_GIF;HAVE_GD_JPEG;HAVE_GD_PNG;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/breaders.h.xml,GNUPLOT_BINEDF_H;HAVE_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/color.c.xml,EXTENDED_COLOR_SPECS;HAVE_CONFIG_H;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/color.h.xml,COLOR_H;EXTENDED_COLOR_SPECS;HAVE_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/command.c.xml,AMIGA_AC_5;AMIGA_SC_6_1;DJGPP;DOS386;GP_MACROS;HAVE_LIBEDITLINE;HAVE_LIBREADLINE;MISSING_RL_FORCED_UPDATE_DISPLAY;MSDOS;NO_GIH;OS2;OS2_IPC;PIPES;READLINE;SHELFIND;USE_MOUSE;USE_OWN_WINSYSTEM_FUNCTION;VMS;VOLATILE_REFRESH;WGP_CONSOLE;WIN16;WIN32;WXWIDGETS;X11;_Macintosh;_Windows;__DJGPP__;__EMX__;__MSC__;__TURBOC__;__WATCOMC__;__ZTC__;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/command.h.xml,AMIGA_SC_6_1;DJGPP;DOS386;GNUPLOT_COMMAND_H;GP_MACROS;MSDOS;OS2;STDOUT;USE_MOUSE;VMS;VOLATILE_REFRESH;WXWIDGETS;X11;_Windows;__TURBOC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/contour.c.xml,TRUE;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/contour.h.xml,GNUPLOT_CONTOUR_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/corplot.c.xml,lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/datafile.c.xml,EAM_OBJECTS;HAVE_ISNAN;HAVE_SYS_STAT_H;INT_MAX;MAXINT;PIPES;SUPPORT_MIDDLE_ENDIAN;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/datafile.h.xml,GNUPLOT_DATAFILE_H;INT_MAX;MAXINT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/dynarray.c.xml,lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/dynarray.h.xml,DYNARRAY__H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/eval.c.xml,APOLLO;BACKWARDS_COMPATIBLE;DJGPP;DOS386;DOSX286;E_MINEXP;HAVE_ISNAN;MSDOS;NeXT;WIN32;_Windows;__EMX__;lint;ultrix
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/eval.h.xml,APOLLO;GNUPLOT_EVAL_H;__ZTC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/fit.c.xml,BACKUP_FILESYSTEM;DOS386;HAVE_VFPRINTF;INFINITY;MSDOS;OS2;STDC_HEADERS;TWO_SIDE_DIFFERENTIATION;VA_START;VMS;WIN32;_LIBC;_Windows;__EMX__;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/fit.h.xml,GNUPLOT_FIT_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/gadgets.c.xml,EAM_OBJECTS;VOLATILE_REFRESH;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/gadgets.h.xml,DEFAULT_TIMESTAMP_FORMAT;EAM_OBJECTS;GNUPLOT_GADGETS_H;VOLATILE_REFRESH
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/getcolor.c.xml,GPLT_X11_MODE;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/getcolor.h.xml,GETCOLOR_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/gp_hist.h.xml,GNUPLOT_HISTORY;GNUPLOT_HISTORY_H;HAVE_LIBEDITLINE;HAVE_LIBREADLINE;READLINE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/gp_time.h.xml,GNUPLOT_GP_TIME_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/gp_types.h.xml,GNUPLOT_GPTYPES_H;MSDOS;WIN16;__TURBOC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/gpexecute.c.xml,GNUPMDRV;OS2_IPC;PIPE_IPC;WIN_IPC;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/gpexecute.h.xml,GPEXECUTE_H;OS2_IPC;PIPE_IPC;WIN_IPC
