"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
FUNCTIONS,=SUM(B2:B1),,=SUM(D2:D1),"=SUM(E2:E1)/countif(E2:E1;"">0"")","=SUM(F2:F1)/countif(E2:E1;"">0"")",,,,,,,,=SUM(N2:N1),=SUM(O2:O1),=SUM(P2:P1),=SUM(Q2:Q1),=SUM(R2:R1),=SUM(S2:S1),=SUM(T2:T1),=MAX(U2:U1),,
ALL - MERGED,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0
