"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/guiw16rc.h.xml,13,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/hangulin.c.xml,1464,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/hardcopy.c.xml,2771,9,2631,2.6666666666666665,0.5048781642974011,,,,,,,,15,37,15,0,1,4,0,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/hashtab.c.xml,297,4,277,1.8888888888888888,0.3333333333333334,,,,,,,,5,3,1,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_cscope.c.xml,1886,18,1778,2.3043478260869565,0.6623045696620016,,,,,,,,8,26,22,0,6,0,0,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_cscope.h.xml,52,5,37,2.5,1.0488088481701516,,,,,,,,5,3,0,0,0,0,0,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_lua.c.xml,1562,10,1497,2.269230769230769,0.5334935656738368,,,,,,,,15,9,12,0,0,0,0,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_mzsch.c.xml,2866,25,2667,2.402439024390244,0.5411409094592591,,,,,,,,50,61,8,0,0,2,0,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_mzsch.h.xml,49,10,24,1.0909090909090908,0.30151134457776363,,,,,,,,13,0,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_ole.h.xml,166,10,137,2.230769230769231,0.8320502943378437,,,,,,,,3,12,0,0,0,0,0,4,,
