"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/d_text.h.xml,I18N;I18N_USE_PREEDIT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/dirstruct.h.xml,DIRSTRUCT;HAVE_DIRENT_H;HAVE_NDIR_H;HAVE_SYS_DIR_H;HAVE_SYS_NDIR_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_addpt.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_addpt.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_align.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_align.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_arrow.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_arrow.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_break.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_break.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_chop.c.xml,__FreeBSD__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_chop.h.xml,C_CHOP_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_compound.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_compound.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/e_convert.c.xml,
