"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/crypto_openssl.c.xml,CRYPTO_MDEBUG;DMALLOC;ENABLE_CRYPTO;ENABLE_CRYPTO_OPENSSL;ENABLE_OFB_CFB_MODE;ENABLE_SMALL;EVP_CIPH_FLAG_AEAD_CIPHER;EVP_MAX_KEY_LENGTH;EVP_MAX_MD_SIZE;HAVE_AEAD_CIPHER_MODES;HAVE_CONFIG_H;HAVE_EVP_CIPHER_CTX_SET_KEY_LENGTH;HAVE_OPENSSL_ENGINE;MAX_CIPHER_KEY_LENGTH;MAX_HMAC_KEY_LENGTH;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/crypto_openssl.h.xml,CRYPTO_OPENSSL_H_;HAVE_AEAD_CIPHER_MODES
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/cryptoapi.c.xml,CERT_STORE_OPEN_EXISTING_FLAG;CERT_STORE_READONLY_FLAG;CERT_SYSTEM_STORE_CURRENT_USER;CERT_SYSTEM_STORE_CURRENT_USER_ID;CERT_SYSTEM_STORE_LOCATION_SHIFT;ENABLE_CRYPTOAPI;HAVE_CONFIG_H;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/cryptoapi.h.xml,_CRYPTOAPI_H_
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/dhcp.c.xml,HAVE_CONFIG_H;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/dhcp.h.xml,DHCP_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/errlevel.h.xml,ERRLEVEL_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/error.c.xml,ABORT_ON_ERROR;ENABLE_DEBUG;ENABLE_MEMSTATS;ENABLE_PLUGIN;EXTENDED_SOCKET_ERROR_CAPABILITY;HAVE_CONFIG_H;HAVE_DUP2;HAVE_VARARG_MACROS;LOG_OPENVPN;OPENVPN_DEBUG_COMMAND_LINE;PORT_SHARE;SYSLOG_CAPABILITY;_MSC_VER;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/error.h.xml,ENABLE_DEBUG;ENABLE_PKCS11;ENABLE_SMALL;ENOBUFS;ERROR_H;HAVE_CPP_VARARG_MACRO_GCC;HAVE_CPP_VARARG_MACRO_ISO;PEDANTIC;_MSC_VER;_WIN32;__GNUC__;__LCLINT__;__USE_MINGW_ANSI_STDIO;static_assert
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/event.c.xml,ENABLE_DEBUG;EPOLL;FD_SETSIZE;HAVE_CONFIG_H;POLL;SELECT;SELECT_PREFERRED_OVER_POLL;TARGET_DARWIN;_MSC_VER;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/event.h.xml,EVENT_H;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/fdmisc.c.xml,HAVE_CONFIG_H;_MSC_VER;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/fdmisc.h.xml,FD_MISC_H;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/forward-inline.h.xml,ENABLE_CRYPTO;ENABLE_FRAGMENT;FORWARD_INLINE_H;P2MP
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/forward.c.xml,ENABLE_ASYNC_PUSH;ENABLE_CRYPTO;ENABLE_DEBUG;ENABLE_FEATURE_SHAPER;ENABLE_FRAGMENT;ENABLE_MANAGEMENT;ENABLE_MEMSTATS;ENABLE_OCC;HAVE_CONFIG_H;LOG_RW;MANAGEMENT_DEF_AUTH;P2MP;P2MP_SERVER;PACKET_TRUNCATION_CHECK;PASSTOS_CAPABILITY;PLUGIN_PF;PORT_SHARE;TUN_PASS_BUFFER;USE_COMP;_MSC_VER;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/forward.h.xml,ENABLE_FRAGMENT;FORWARD_H;P2MP
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/fragment.c.xml,ENABLE_FRAGMENT;HAVE_CONFIG_H;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/fragment.h.xml,ENABLE_FRAGMENT;FRAGMENT_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/gremlin.c.xml,ENABLE_DEBUG;HAVE_CONFIG_H;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/gremlin.h.xml,ENABLE_DEBUG;GREMLIN_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/helper.c.xml,HAVE_CONFIG_H;P2MP;P2MP_SERVER;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/helper.h.xml,HELPER_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/httpdigest.c.xml,HAVE_CONFIG_H;PROXY_DIGEST_AUTH;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/httpdigest.h.xml,PROXY_DIGEST_AUTH
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/init.c.xml,ARGV_TEST;BUFFER_LIST_AGGREGATE_TEST;CHARACTER_CLASS_DEBUG;DMALLOC;ENABLE_CLIENT_CR;ENABLE_CRYPTO;ENABLE_CRYPTO_OPENSSL;ENABLE_DEBUG;ENABLE_FEATURE_SHAPER;ENABLE_FEATURE_TUN_PERSIST;ENABLE_FRAGMENT;ENABLE_IP_PKTINFO;ENABLE_LZ4;ENABLE_MANAGEMENT;ENABLE_MEMSTATS;ENABLE_OCC;ENABLE_PF;ENABLE_PKCS11;ENABLE_PLUGIN;ENABLE_PREDICTION_RESISTANCE;ENABLE_PUSH_PEER_INFO;ENABLE_SELINUX;ENABLE_SYSTEMD;ENABLE_X509ALTUSERNAME;EXTRACT_X509_FIELD_TEST;GEN_PATH_TEST;HAVE_CONFIG_H;HAVE_IN_PKTINFO;HAVE_IPI_SPEC_DST;IFCONFIG_POOL_TEST;LIST_TEST;MANAGEMENT_DEF_AUTH;MEASURE_TLS_HANDSHAKE_STATS;MSTATS_TEST;OPENSSL_VERSION_NUMBER;OPENVPN_DEBUG_COMMAND_LINE;P2MP;P2MP_SERVER;PID_TEST;PORT_SHARE;PRNG_TEST;SCHEDULE_TEST;STATUS_PRINTF_TEST;TARGET_ANDROID;TEST_GET_DEFAULT_GATEWAY;TIME_TEST;USE_COMP;_MSC_VER;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/init.h.xml,ENABLE_MANAGEMENT;ENABLE_PLUGIN;INIT_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/integer.h.xml,INTEGER_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/interval.c.xml,HAVE_CONFIG_H;INTERVAL_DEBUG;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/interval.h.xml,HAVE_GETTIMEOFDAY;INTERVAL_DEBUG;INTERVAL_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/list.c.xml,HAVE_CONFIG_H;LIST_TEST;P2MP_SERVER;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/list.h.xml,LIST_H;LIST_TEST;P2MP_SERVER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/lladdr.c.xml,ENABLE_IPROUTE;HAVE_CONFIG_H;TARGET_DARWIN;TARGET_FREEBSD;TARGET_LINUX;TARGET_OPENBSD;TARGET_SOLARIS;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/lladdr.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/lzo.c.xml,ENABLE_LZO;HAVE_CONFIG_H;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/lzo.h.xml,ENABLE_LZO;HAVE_LZO1X_H;HAVE_LZOUTIL_H;HAVE_LZO_LZO1X_H;HAVE_LZO_LZOUTIL_H;OPENVPN_LZO_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/manage.c.xml,ENABLE_CLIENT_CR;ENABLE_CRYPTO;ENABLE_MANAGEMENT;ENABLE_PKCS11;EPERM;HAVE_CONFIG_H;HAVE_GETSOCKNAME;MANAGEMENT_DEF_AUTH;MANAGEMENT_ECHO_PULL_INFO;MANAGEMENT_IN_EXTRA;MANAGEMENT_PF;MANAGMENT_EXTERNAL_KEY;P2MP;TARGET_ANDROID;UNIX_SOCK_SUPPORT;_MSC_VER;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/manage.h.xml,ENABLE_MANAGEMENT;MANAGEMENT_DEF_AUTH;MANAGEMENT_IN_EXTRA;MANAGEMENT_PF;MANAGE_H;MANAGMENT_EXTERNAL_KEY;TARGET_ANDROID;UNIX_SOCK_SUPPORT;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/mbuf.c.xml,HAVE_CONFIG_H;P2MP;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/mbuf.h.xml,MBUF_H;P2MP
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/memdbg.h.xml,DMALLOC;MEMDBG_H;USE_VALGRIND
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/misc.c.xml,AUTO_USERID;DEBUG_VERBOSE_SETENV;ENABLE_CLIENT_CR;ENABLE_CRYPTO;ENABLE_FEATURE_EXECVE;ENABLE_IPROUTE;ENABLE_MANAGEMENT;HAVE_CONFIG_H;HAVE_DUP;HAVE_DUP2;HAVE_STRERROR;P2MP_SERVER;UNSAFE_DEBUG;_MSC_VER;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/misc.h.xml,AUTO_USERID;ENABLE_CLIENT_CR;ENABLE_CRYPTO;ENABLE_IPROUTE;ENABLE_PKCS11;HAVE_STRERROR;MISC_H;P2MP_SERVER;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/mroute.c.xml,ENABLE_DEBUG;ENABLE_PF;HAVE_CONFIG_H;P2MP_SERVER;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/mroute.h.xml,HAVE_ANONYMOUS_UNION_SUPPORT;MROUTE_H;P2MP_SERVER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/mss.c.xml,HAVE_CONFIG_H;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/mss.h.xml,MSS_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/mstats.c.xml,ENABLE_MEMSTATS;HAVE_CONFIG_H;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/openvpn-2.4.3/_cppstats_featurelocations/src/openvpn/mstats.h.xml,ENABLE_MEMSTATS;OPENVPN_MEMSTATS_H
