"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevdflt.c.xml,DEBUG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevdgbr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevdrop.c.xml,DEBUG;ORIGINAL_CODE_KEPT_FOR_REFERENCE;TRANSPARENCY_PER_H_P
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevdsha.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevemap.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevflp.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevflp.h.xml,gdevflp_INCLUDED;gxdevice_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevhit.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevkrnlsclass.c.xml,FORCE_TESTING_SUBCLASSING
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevkrnlsclass.h.xml,gdev_subclass_dev_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm1.c.xml,ARCH_IS_BIG_ENDIAN;CFETCH_USES_CSKEW;DEBUG;DO_COPY_MONO_BY_COPY_ROP;DO_FILL_RECT_BY_COPY_ROP;DO_TILE_RECT_BY_COPY_ROP;gx_no_color_index_value
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm16.c.xml,ARCH_IS_BIG_ENDIAN
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm2.c.xml,ARCH_IS_BIG_ENDIAN
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm24.c.xml,ARCH_IS_BIG_ENDIAN;DEBUG;GS_THREADSAFE;USE_MEMCPY;USE_MEMSET
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm32.c.xml,ARCH_IS_BIG_ENDIAN;PACIFY_VALGRIND
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm4.c.xml,ARCH_IS_BIG_ENDIAN
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm40.c.xml,ARCH_IS_BIG_ENDIAN;DEBUG;GS_THREADSAFE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm48.c.xml,ARCH_IS_BIG_ENDIAN;DEBUG;GS_THREADSAFE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm56.c.xml,ARCH_IS_BIG_ENDIAN;DEBUG;GS_THREADSAFE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm64.c.xml,ARCH_IS_BIG_ENDIAN;DEBUG;GS_THREADSAFE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevm8.c.xml,ARCH_IS_BIG_ENDIAN
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmem.c.xml,ARCH_IS_BIG_ENDIAN;PACIFY_VALGRIND
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmem.h.xml,ARCH_IS_BIG_ENDIAN;gdevmem_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmpla.c.xml,DEBUG;MEMENTO;PREFER_ALTERNATIION_TO_TABLES
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmpla.h.xml,gdevmpla_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmplt.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmplt.h.xml,gdevmplt_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmr1.c.xml,DEBUG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmr2n.c.xml,DEBUG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmr8n.c.xml,COMPARE_AND_CONTRAST;USE_RUN_ROP
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmrop.h.xml,DEBUG;gdevmrop_INCLUDED;gx_device_color_DEFINED;gx_device_rop_texture_DEFINED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmrun.c.xml,RUN_LENGTH_BITS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmrun.h.xml,gdevmrun_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevmx.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevnfwd.c.xml,DEBUG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevoflt.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevoflt.h.xml,gdev_obj_filter_INCLUDED;gxdevice_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevp14.c.xml,ALWAYS_USE_CUSTOM_BLENDING;AUTO_USE_CUSTOM_BLENDING;CMM_THREAD_SAFE;CUSTOM_BLENDING_MODE;DEBUG;DUMP_MASK_STACK;DUMP_TO_PNG;PREMULTIPLY_TOWARDS_WHITE;RAW_DUMP
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevp14.h.xml,gdevp14_INCLUDED;gs_devn_params_DEFINED;gs_gstate_DEFINED;gs_pdf14trans_params_DEFINED;gx_device_DEFINED;pdf14_buf_DEFINED;pdf14_device_DEFINED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevpccm.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevpccm.h.xml,gdevpccm_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevpipe.c.xml,GS_NO_FILESYSTEM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevplnx.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevplnx.h.xml,gdevplnx_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevppla.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevppla.h.xml,gdevppla_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevprn.c.xml,DEBUG;DEBUGGING_HACKS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevprn.h.xml,gdev_prn_banding_type_DEFINED;gdev_prn_space_params_DEFINED;gdevprn_INCLUDED;gx_device_printer_DEFINED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevpxat.h.xml,gdevpxat_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevpxen.h.xml,gdevpxen_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevpxop.h.xml,gdevpxop_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevrops.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevsclass.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevsclass.h.xml,gdev_default_subclass_INCLUDED;gxdevice_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevvec.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gdevvec.h.xml,gdevvec_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/genarch.c.xml,GS_MEMPTR_ALIGNMENT;GX_COLOR_INDEX_TYPE;_MSC_VER;__BIGGEST_ALIGNMENT__;__BORLANDC__;__WIN32__;__hpux;sparc
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/genconf.c.xml,DEBUG_GENCONF_MEMORY
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gendev.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/genht.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp.h.xml,file_enum_DEFINED;gp_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_dosfe.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_dosfs.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_dvx.c.xml,DEBUG_CLOCK
