"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_execute.c.xml,HAVE_GCC_GLOBAL_REGS;VM_SMART_OPCODES;ZEND_DEBUG;ZEND_GCC_VERSION;ZEND_INTENSIVE_DEBUGGING;ZEND_VM_FP_GLOBAL_REG;ZEND_VM_IP_GLOBAL_REG;ZEND_VM_KIND;ZEND_VM_KIND_CALL;ZEND_VM_KIND_HYBRID;ZEND_WIN32;__GNUC__;__IBMC__;__powerpc64__;__x86_64__;i386
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_execute.h.xml,ZEND_DEBUG;ZEND_EXECUTE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_execute_API.c.xml,HAVE_SETITIMER;HAVE_SIGACTION;HAVE_SYS_TIME_H;HAVE_UNISTD_H;PHP_WIN32;SIGPROF;ZEND_DEBUG;ZEND_SIGNALS;ZEND_WIN32;ZTS;__CYGWIN__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_extensions.c.xml,PHP_WIN32;ZEND_DEBUG;ZEND_EXTENSIONS_SUPPORT;ZEND_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_extensions.h.xml,ZEND_EXTENSIONS_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_float.c.xml,XPFPA_HAVE_CW
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_float.h.xml,HAVE_FPSETPREC;HAVE_FPU_INLINE_ASM_X86;HAVE__CONTROLFP;HAVE__CONTROLFP_S;HAVE__FPU_SETCW;ZEND_FLOAT_H;_MSC_VER;_WIN64
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_gc.c.xml,GC_BENCH;ZEND_GC_DEBUG;ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_gc.h.xml,GC_BENCH;ZEND_GC_H;ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_generators.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_generators.h.xml,ZEND_GENERATORS_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_globals.h.xml,XPFPA_HAVE_CW;ZEND_GLOBALS_H;ZEND_WIN32;ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_globals_macros.h.xml,ZEND_GLOBALS_MACROS_H;ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_hash.c.xml,ZEND_DEBUG;ZEND_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_hash.h.xml,ZEND_DEBUG;ZEND_HASH_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_highlight.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_highlight.h.xml,ZEND_HIGHLIGHT_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_inheritance.c.xml,ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_inheritance.h.xml,ZEND_INHERITANCE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_ini.c.xml,TONY_20070307;ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_ini.h.xml,ZEND_INI_H;ZTS
