"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/loaders.c.xml,FEATURE_CLIENT_TAGS;FEATURE_EXTERNAL_FILTERS;FEATURE_GRACEFUL_TERMINATION;FEATURE_STATISTICS;FEATURE_TRUST;_WIN32;__OS2__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/loaders.h.xml,FEATURE_GRACEFUL_TERMINATION;FEATURE_TRUST;LOADERS_H_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/miscutil.c.xml,AMIGA;DIGITAL_UNIX_BUG_COMPATIBLE;DIGITAL_UNIX_COMPATIBLE;HAVE_PUTENV;HAVE_RANDOM;HAVE_SNPRINTF;HAVE_STRLCAT;HAVE_TIMEGM;HAVE_TZSET;HAVE_UNSETENV;HPUX_BUG_COMPATIBLE;HPUX_COMPATIBLE;LINUX_BUG_COMPATIBLE;LINUX_COMPATIBLE;MUTEX_LOCKS_AVAILABLE;NEED_ASNPRINTF;NEED_ASPRINTF;NEED_SNPRINTF_ONLY;NEED_VASNPRINTF;NEED_VASPRINTF;PERL_BUG_COMPATIBLE;PERL_COMPATIBLE;PREFER_PORTABLE_SNPRINTF;SNPRINTF_LONGLONG_SUPPORT;SOLARIS_BUG_COMPATIBLE;SOLARIS_COMPATIBLE;USE_PRIVOXY_STRLCPY;_WIN32;__OS2__;__alpha;__alpha__;__hppa;__i386;__i386__;__sparc;__sparc__;breakeven_point;isdigit;unix
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/miscutil.h.xml,HAVE_PUTENV;HAVE_SNPRINTF;HAVE_STRLCAT;HAVE_STRLCPY;HAVE_TIMEGM;HAVE_TZSET;MISCUTIL_H_INCLUDED;__cplusplus;unix
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/parsers.c.xml,FEATURE_COMPRESSION;FEATURE_CONNECTION_KEEP_ALIVE;FEATURE_FORCE_LOAD;FEATURE_PTHREAD;FEATURE_STRPTIME_SANITY_CHECKS;FEATURE_ZLIB;HAVE_GMTIME_R;HAVE_STRPTIME;MUTEX_LOCKS_AVAILABLE;_WIN32;__GLIBC__;__OS2__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/parsers.h.xml,FEATURE_FORCE_LOAD;PARSERS_H_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/chartables.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/config.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/dftables.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/get.c.xml,
