"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/region-cache.h.xml,EMACS_REGION_CACHE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/scroll.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/search.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/sheap.c.xml,CYGWIN;ENABLE_CHECKING
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/sound.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/syntax.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/syntax.h.xml,EMACS_SYNTAX_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/sysdep.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/sysselect.h.xml,DOS_NT;FD_SET;FD_SETSIZE;HAVE_SELECT;MSDOS;SYSSELECT_H;WINDOWSNT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/syssignal.h.xml,CYGWIN;EMACS_SYSSIGNAL_H;HAVE_ITIMERSPEC;HAVE_PTHREAD;HAVE_SETITIMER;HAVE_STRSIGNAL;HAVE_TIMER_SETTIME;NSIG;NSIG_MINIMUM;PROFILING;SA_SIGINFO;SIGEV_SIGNAL;SIGPROF;emacs_raise
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/sysstdio.h.xml,EMACS_SYSSTDIO_H;O_BINARY
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/systime.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/systty.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/syswait.h.xml,EMACS_SYSWAIT_H;HAVE_SYS_WAIT_H;WCONTINUED;WCOREDUMP;WEXITSTATUS;WIFEXITED;WIFSIGNALED;WIFSTOPPED;WSTOPSIG;WTERMSIG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/term.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/emacs-25.2/_cppstats_featurelocations/src/termcap.c.xml,
