"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/connection.c.xml,HAVE_ARPA_INET_H;HAVE_NETINET_IN_H;HAVE_NETINET_TCP_H;HAVE_PWD_H;HAVE_STRINGS_H;HAVE_SYS_SOCKET_H;HAVE_SYS_UIO_H;TRACE_ENABLED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/connection.h.xml,CHEROKEE_COMPILATION;CHEROKEE_CONNECTION_H;CHEROKEE_INSIDE_CHEROKEE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/connection_info.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/connection_info.h.xml,CHEROKEE_COMPILATION;CHEROKEE_CONNECTION_INFO_H;CHEROKEE_INSIDE_CHEROKEE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/crc32.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/crc32.h.xml,_CRC32_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/cryptor.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/cryptor.h.xml,CHEROKEE_COMPILATION;CHEROKEE_CRYPTOR_H;CHEROKEE_INSIDE_CHEROKEE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/cryptor_libssl.c.xml,ENOTCONN;HAVE_OPENSSL_ENGINE_H;OPENSSL_NO_COMP;OPENSSL_NO_EC;OPENSSL_NO_TLSEXT;OPENSSL_VERSION_NUMBER;SSL_OP_CIPHER_SERVER_PREFERENCE;SSL_OP_DONT_INSERT_EMPTY_FRAGMENTS;SSL_OP_NO_COMPRESSION;SSL_OP_SINGLE_ECDH_USE;TRACE_ENABLED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/cryptor_libssl.h.xml,CHEROKEE_CRYPTOR_LIBSSL_H;HAVE_OPENSSL_ENGINE_H;OPENSSL_NO_TLSEXT;SSL_CTRL_SET_TLSEXT_HOSTNAME
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/cryptor_libssl_compat.h.xml,OPENSSL_VERSION_NUMBER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/cryptor_libssl_dh_1024.c.xml,HEADER_DH_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/cryptor_libssl_dh_2048.c.xml,HEADER_DH_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/cryptor_libssl_dh_4096.c.xml,HEADER_DH_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/cryptor_libssl_dh_512.c.xml,HEADER_DH_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/downloader-protected.h.xml,CHEROKEE_DOWNLOADER_PROTECTED_H
