"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/svg.c.xml,HAVE_STRFTIME;OPT_ISO_COLORS;OPT_WIDE_ATTRS;OPT_WIDE_CHARS;VMS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/tabs.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/testxmc.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/trace.c.xml,HAVE_UNISTD_H;HAVE_X11_TRANSLATEI_H;OPT_DEC_CHRSET;OPT_HP_FUNC_KEYS;OPT_INITIAL_ERASE;OPT_MAXIMIZE;OPT_PRINT_ON_EXIT;OPT_PTY_HANDSHAKE;OPT_REPORT_CCLASS;OPT_REPORT_COLORS;OPT_REPORT_FONTS;OPT_SAME_NAME;OPT_SCO_FUNC_KEYS;OPT_SESSION_MGT;OPT_SUNPC_KBD;OPT_SUN_FUNC_KEYS;OPT_TOOLBAR;OPT_TRACE;OPT_TRACE_FLAGS;OPT_WIDE_CHARS;OPT_ZICONBEEP;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/trace.h.xml,OPT_TRACE;included_trace_h
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/util.c.xml,HAVE_WCHAR_H;HAVE_WCWIDTH;HAVE_X11_EXTENSIONS_XINERAMA_H;HAVE_XFTDRAWSETCLIP;HAVE_XFTDRAWSETCLIPRECTANGLES;NO_ACTIVE_ICON;OPT_BLINK_TEXT;OPT_BOX_CHARS;OPT_C1_PRINT;OPT_CLIP_BOLD;OPT_COLOR_RES;OPT_DEC_CHRSET;OPT_DOUBLE_BUFFER;OPT_HIGHLIGHT_COLOR;OPT_HP_FUNC_KEYS;OPT_ISO_COLORS;OPT_MINI_LUIT;OPT_RENDERFONT;OPT_RENDERWIDE;OPT_SCO_FUNC_KEYS;OPT_SCROLL_LOCK;OPT_SUNPC_KBD;OPT_SUN_FUNC_KEYS;OPT_TCAP_FKEYS;OPT_TEK4014;OPT_TOOLBAR;OPT_TRACE;OPT_WIDER_ICHAR;OPT_WIDE_ATTRS;OPT_WIDE_CHARS;OPT_ZICONBEEP
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/version.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/version.h.xml,__vendorversion__;included_version_h
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/vms.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/vms.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/wcwidth.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/wcwidth.h.xml,included_wcwidth_h
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/xcharmouse.h.xml,OPT_DEC_LOCATOR;OPT_FOCUS_EVENT;included_xcharmouse_h
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/xstrings.c.xml,HAVE_GETLOGIN
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/xstrings.h.xml,included_xstrings_h
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/xterm.h.xml,AIXV3;ALLOWLOGGING;BSD;BSD_UTMPX;CRAY;CSRG_BASED;DECL_ERRNO;DFT_TERMTYPE;GCC_NORETURN;GCC_PRINTFLIKE;GCC_UNUSED;HAVE_CONFIG_H;HAVE_STDLIB_H;HAVE_SYS_TIME_H;HAVE_SYS_WAIT_H;HAVE_UNISTD_H;HAVE_X11_DECKEYSYM_H;HAVE_X11_SUNKEYSYM_H;HAVE_X11_XF86KEYSYM_H;ISC;NFDBITS;NOPUTENV;NO_ACTIVE_ICON;NO_LEAKS;NO_XPOLL_H;OPT_BLINK_CURS;OPT_BLINK_TEXT;OPT_COLOR_CLASS;OPT_COLOR_RES;OPT_DABBREV;OPT_DEC_CHRSET;OPT_DEC_LOCATOR;OPT_DEC_RECTOPS;OPT_EXEC_XTERM;OPT_FOCUS_EVENT;OPT_HIGHLIGHT_COLOR;OPT_INPUT_METHOD;OPT_ISO_COLORS;OPT_MAXIMIZE;OPT_NUM_LOCK;OPT_PASTE64;OPT_PTY_HANDSHAKE;OPT_READLINE;OPT_REPORT_CCLASS;OPT_SCREEN_DUMPS;OPT_SCROLL_LOCK;OPT_SELECTION_OPS;OPT_SESSION_MGT;OPT_TEK4014;OPT_TRACE;OPT_TRACE_FLAGS;OPT_WIDE_ATTRS;OPT_WIDE_CHARS;OPT_XMC_GLITCH;OPT_ZICONBEEP;SCO;SCO325;SCROLLBAR_RIGHT;SIG_ATOMIC_T;SVR4;SYSV;TIME_WITH_SYS_TIME;USE_POSIX_TERMIOS;USE_SYSV_UTMP;USE_SYS_SELECT_H;USE_XPOLL_H;UTMP;UTMPX_FOR_UTMP;VMS;XKB;X_NOT_POSIX;XtNgeometry;XtSpecificationRelease;_ALL_SOURCE;_FORTIFY_SOURCE;_POSIX_C_SOURCE;_POSIX_SOURCE;_Xconst;__CYGWIN__;__EXTENSIONS__;__FreeBSD__;__FreeBSD_version;__GLIBC_MINOR__;__GLIBC__;__GNUC__;__GNU__;__INTERIX;__MVS__;__NetBSD_Version__;__NetBSD__;__OpenBSD__;__QNX__;__SCO__;__UNIXWARE__;__USE_GNU;__cplusplus;__hpux;__minix;__osf__;__powerpc__;__sgi;errno;hpux;i386;included_xterm_h;linux;macII;sco;sun;ut_xstatus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/xterm_io.h.xml,AIXV4;CSRG_BASED;HAVE_SYS_PTEM_H;ISC;Lynx;OPT_TRACE;SVR4;SYSV;TIOCSLTC;TIOCSPGRP;TIOCSWINSZ;TTYSIZE_STRUCT;USE_POSIX_TERMIOS;USE_STRUCT_WINSIZE;USE_SYSV_TERMIO;USE_TERMIOS;USE_USG_PTYS;VMS;_SVID3;__APPLE__;__CYGWIN__;__DragonFly__;__FreeBSD__;__GLIBC__;__GNU__;__INTERIX;__MVS__;__NetBSD__;__OpenBSD__;__QNXNTO__;__QNX__;__SCO__;__UNIXWARE__;__hpux;__linux__;__minix;__osf__;__sgi;__sparc__;included_xterm_io_h;linux;macII;sun
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/xtermcap.c.xml,HAVE_USE_EXTENDED_NAMES;NCURSES_VERSION;OPT_ISO_COLORS;OPT_SUN_FUNC_KEYS;OPT_TCAP_FKEYS;OPT_TCAP_QUERY;OPT_TEK4014;USE_EXTENDED_NAMES;USE_TERMCAP;USE_TERMINFO;VMS;XK_ISO_Left_Tab
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/xtermcap.h.xml,HAVE_NCURSES_CURSES_H;HAVE_NCURSES_TERM_H;HAVE_TERMCAP_H;HAVE_TERM_H;HAVE_TIGETSTR;NCURSES_VERSION;OPT_TCAP_FKEYS;OPT_TCAP_QUERY;USE_TERMCAP;USE_TERMINFO;__cplusplus;included_xtermcap_h
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/xutf8.c.xml,X_HAVE_UTF8_STRING
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xterm-3.3.0/_cppstats_featurelocations/xutf8.h.xml,X_HAVE_UTF8_STRING
