"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/debug-commands.c.xml,ENABLE_DEBUG_MENU
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/debug-commands.h.xml,ENABLE_DEBUG_MENU;GIMP_UNSTABLE;__DEBUG_COMMANDS_H__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dialogs-actions.c.xml,G_OS_WIN32;PLATFORM_OSX
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dialogs-actions.h.xml,__DIALOGS_ACTIONS_H__;__GIMP_ACTION_GROUP_H__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dialogs-commands.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dialogs-commands.h.xml,__DIALOGS_COMMANDS_H__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dock-actions.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dock-actions.h.xml,__DOCK_ACTIONS_H__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dock-commands.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dock-commands.h.xml,__DOCK_COMMANDS_H__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dockable-actions.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dockable-actions.h.xml,__DOCKABLE_ACTIONS_H__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dockable-commands.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/dockable-commands.h.xml,__DOCKABLE_COMMANDS_H__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/documents-actions.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/documents-actions.h.xml,__DOCUMENTS_ACTIONS_H__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gimp-2.8.22/_cppstats_featurelocations/app/actions/documents-commands.c.xml,
